Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_rad,bite_angle_sin,bite_angle_cos,cone_angle_rad,cone_angle_sin,cone_angle_cos
L171,1.391661307,1.391682236,-2.145754315,-1.616777861,0.521384644,0.478382408,0.522828923,0.478615356,0.094483787,0.151649273,0.151556094,0.095741707,0.948285501,0.805115542,0.805674618,0.949916139,92.30699611,244.3948996,2.390014448,2.39022325,0.500646431,0.913547102,0.914007175,0.517286326,0.516415834,0.44511996,0.323257459,49.18375649,55.43959258,55.23256556,686.8918786,3.593775861,1.320007233,5.04762158,4.12459789,0.329200448,-3.593775861,0.530822029,0.078490256,-2223.824875,-2223.720437,0.703318,0.000350287,5.300088592,1.21584,1.21602,-3.810002051,-0.29548,1.03966,1.03932,-0.460015,0.354935,0.354399,-6.594407053,-2.423173839,4.171233214,2.085616607,0.47947451,4.508790446,4.873664511,1.03932,1.03966,0.913547102,0.914007175,2.390014448,2.39022325,0.02518411653227732,0.478382408,0.522828923,0.4071759370579607,0.094483787,0.949916139,16.167965889774297,0.19750681760019906,1.21584,1.21602,1.611061004745098,0.9995947436834544,0.4798731004905482,4.265495673100973,0.04910297045565609,0.28391698644250857
L172,1.391523472,1.39047319,13.41507218,15.74366928,0.550479873,0.604756802,0.556373463,0.616707044,0.181373463,0.287923966,0.309588148,0.191390235,0.919586284,0.921589638,0.923825941,0.92135669,85.0534322,274.4635147,2.332141055,2.33522428,0.582050177,0.922742732,0.922806793,0.61774564,0.642361878,0.589420155,0.477728662,68.86095956,68.87230196,68.20503963,916.3450875,3.902480393,0.323585547,6.056290779,5.116196401,0.003425229,-3.902480393,1.213716008,0.075898041,-3141.374007,-3141.23749,0.941944,0.00045788,3.250485331,1.19441,1.19254,-5.945864695,-0.231,1.02439,1.02389,-0.49178,0.323281,0.321665,-6.224876444,-2.604401663,3.620474781,1.81023739,0.552413736,4.414639054,5.383006139,1.02389,1.02439,0.922742732,0.922806793,2.332141055,2.33522428,0.03352940795823052,0.550479873,0.616707044,0.3654859875392975,0.181373463,0.923825941,10.900460514978494,0.3294824604786232,1.19254,1.19441,1.4844624320117643,0.9981377717670246,0.5431133429344526,4.790292008110857,0.0015164532681548604,0.538912127128189
L173,1.387522784,1.403393695,0.408902047,-6.748145087,0.470042862,0.361768543,0.341898062,0.468621878,0.083628401,0.067601565,0.076639955,0.047474842,0.856457324,0.65593552,0.860603802,0.636321282,82.36226364,217.3338646,2.285448665,2.13298066,0.410710958,0.875285362,0.693545006,0.400522159,0.363803176,0.302497846,0.220389325,40.68647205,51.01157717,39.64410975,599.192984,3.678633359,1.173089741,4.808230424,4.124490863,0.48362708,-3.678633359,0.445857504,0.0803887,-1585.626641,-1585.542759,0.474107,0.000281342,6.192026633,1.27847,1.17565,-2.313115623,0.00378,-0.46286,1.09915,-0.198977,-0.305525,0.388318,-6.613727136,-2.375009687,4.238717449,2.119358725,0.47184084,4.494368412,4.765438523,-0.46286,1.09915,0.693545006,0.875285362,2.13298066,2.285448665,0.06832388179038465,0.341898062,0.470042862,0.37423814655101306,0.047474842,0.860603802,5.477413413060502,0.13885671571896774,1.17565,1.27847,1.4374926799136096,0.9955641090367464,0.5664545998002831,3.7931915133535488,0.1967707709934603,0.10244241338379728
L174,1.39548104,1.390230146,-6.799317378,-15.59798193,0.458465337,0.501141446,0.545471487,0.505637346,0.103335818,0.170518077,0.142238166,0.121785315,0.813594857,0.831764816,0.869036526,0.969157659,92.50698621,240.5098877,2.352183169,2.42582939,0.502574078,0.875844437,0.939049105,0.506870306,0.47877511,0.403013742,0.299871772,48.63540724,55.69275093,0.0,659.9028549,3.058593754,1.053935935,4.391564252,3.299896841,0.695738835,-3.058593754,0.241303087,0.070007516,-3338.379634,-3338.274262,0.729211,0.000353419,6.232300874,1.20069,1.14755,-3.839849471,-0.32569,1.08522,1.4598,-0.61691,0.366081,0.694303,-6.473588503,-2.274599676,4.198988827,2.099494414,0.476305149,4.37409409,4.556501552,1.08522,1.4598,0.875844437,0.939049105,2.352183169,2.42582939,0.03557696269050386,0.458465337,0.545471487,0.39669883691198066,0.103335818,0.969157659,11.150441378680895,0.22539505096761547,1.14755,1.20069,1.6145514904614904,0.9995214477700292,0.4781293983225406,4.197689423966812,0.064779669024434,0.2538633235263002
L175,1.395823605,1.392076033,-17.27349108,-2.23693561,0.642214871,0.574217294,0.566250466,0.489284383,0.327758107,0.199916139,0.1443347,0.164228476,0.956671636,0.948518449,0.834234066,0.968272456,96.6198452,237.8896464,2.352570872,2.369871146,0.567857808,0.92167117,0.929579761,0.586579045,0.587576078,0.541173069,0.449574612,62.19243014,57.29052858,66.89351999,962.3353942,3.118914705,0.616498925,5.150383765,3.639382088,0.216083618,-3.118914705,0.520467382,0.067978399,-4196.824251,-4196.67484,0.948505,0.000501127,7.279107647,1.14072,1.11406,-5.80885465,-0.16706,1.10862,1.01203,-0.545816,0.31183,0.399912,-6.141609606,-2.202489506,3.9391201,1.96956005,0.507727601,4.172049556,4.41875268,1.01203,1.10862,0.92167117,0.929579761,2.352570872,2.369871146,0.06257185410687958,0.489284383,0.642214871,0.3896306259863653,0.1443347,0.968272456,6.226931126586619,0.2949914303723036,1.11406,1.14072,1.6863344215072391,0.9966664479571061,0.44235939388182055,4.151957586085076,0.07648705925741062,0.23422417524619749
L176,1.399238687,1.389083421,1.894075671,23.46588118,0.472232575,0.548895826,0.588520313,0.656913902,0.153419679,0.135436079,0.356643682,0.221813269,0.791045471,0.962355572,0.957184122,0.955227357,93.63010638,236.0890512,2.339576078,2.35059986,0.56636694,0.913075382,0.919650345,0.581834616,0.571061698,0.513472266,0.415631778,61.72432876,56.89075178,61.0262895,795.7047165,3.310889866,0.349161535,5.045934108,3.806151047,0.295327073,-3.310889866,0.495261181,0.069123826,-4031.242874,-4031.118974,0.717771,0.000415563,7.666929207,1.13747,1.12677,-4.607649938,-0.17373,1.07359,0.96203,-0.594042,0.311893,0.390014,-6.281748239,-2.367934727,3.913813512,1.956906756,0.511010551,4.324841483,4.779035536,0.96203,1.07359,0.913075382,0.919650345,2.339576078,2.35059986,0.07714865106542824,0.472232575,0.656913902,0.3836228165682715,0.135436079,0.962355572,4.972514895210917,0.28679952669508235,1.12677,1.13747,1.634153635323549,0.9989967985146813,0.46834253528630826,4.12053127134947,0.08504715551330966,0.22104814599575684
L177,1.386856485,1.387004185,11.89568867,12.27309497,0.551481551,0.517471114,0.551504845,0.516259784,0.169120388,0.071515095,0.070956019,0.168654491,0.933842713,0.963427134,0.961563548,0.934355199,97.44250833,218.1285256,2.284345233,2.28494543,0.533992965,0.889605852,0.890112514,0.532376947,0.506105925,0.446132478,0.378537313,54.13121012,59.86773534,61.33631533,953.0746953,3.519780879,2.729589234,5.67477716,4.398168601,0.049610562,-3.519780879,0.878387722,0.094031367,-3400.940088,-3400.799751,0.971094,0.000470693,9.97690687,1.131,1.13086,-6.03994296,-0.32922,1.80567,1.80762,-0.637488,0.948281,0.948825,-6.502704685,-2.645218741,3.857485945,1.928742972,0.518472401,4.573961713,5.423513151,1.80567,1.80762,0.889605852,0.890112514,2.284345233,2.28494543,0.01999845770967238,0.516259784,0.551504845,0.44437644307778973,0.070956019,0.963427134,22.220535679752157,0.13744246830584037,1.13086,1.131,1.700692601760501,0.9957876673433085,0.43523435393450544,3.8070609642407396,0.19128620671930946,0.10668613825820089
L178,1.389021255,1.389293078,-7.901990362,-7.513731714,0.515700708,0.509970183,0.521035222,0.508479314,0.074124115,0.177320164,0.178391726,0.080134178,0.957277302,0.842620201,0.838566903,0.961936265,90.2210476,222.2068468,2.324457243,2.322231642,0.513889536,0.90008852,0.899657566,0.516708305,0.500350825,0.451484194,0.374703267,53.80768927,58.00374314,58.10187476,856.8241322,3.351593985,0.436021256,5.228258436,3.938495233,0.204642811,-3.351593985,0.586901248,0.076570708,-2755.096039,-2754.974315,0.771345,0.000408264,5.32804707,1.12257,1.12406,-4.807891277,-0.28147,1.08653,1.08672,-0.530033,0.4025,0.404606,-6.499439319,-2.328206105,4.171233214,2.085616607,0.47947451,4.413822712,4.670520667,1.08653,1.08672,0.899657566,0.90008852,2.322231642,2.324457243,0.005742771484267574,0.508479314,0.521035222,0.4171660879390794,0.074124115,0.961936265,72.64194458754164,0.14577606789329486,1.12257,1.12406,1.574654335218528,0.9999962789473662,0.4980710005734708,3.8782410971346257,0.16409544495716177,0.12963783953882002
L179,1.389077118,1.404919958,1.356843742,0.318406199,0.463590198,0.364237794,0.455623369,0.414135296,0.077059262,0.007221394,0.029957138,0.054975773,0.850121133,0.721254193,0.798313455,0.856270965,82.35164278,203.381025,2.319040637,2.151381563,0.424443254,0.863626305,0.78113935,0.415395537,0.387408943,0.340822713,0.28028882,44.77272097,48.31565751,41.32821971,744.6647722,4.011126118,1.671205252,5.590533133,4.876565087,0.120905836,-4.011126118,0.865438969,0.072848513,-1969.108428,-1969.012995,0.574953,0.000320084,8.126389035,1.27413,1.12279,-3.387882153,0.00457,-0.40998,1.09805,-0.203792,-0.273778,0.418906,-6.443928094,-2.750526801,3.693401293,1.846700646,0.541506281,4.597227447,5.722232307,-0.40998,1.09805,0.78113935,0.863626305,2.151381563,2.319040637,0.04559102808475408,0.364237794,0.463590198,0.41099664676965697,0.007221394,0.856270965,9.014858055089501,0.019826042544063945,1.12279,1.27413,1.4373073109372163,0.9955517819014732,0.5665464608696413,3.5496685223309004,0.30157803482586254,0.041056949353807715
L181,1.390932974,1.389949353,-18.23040624,-2.670225253,0.509108274,0.476728476,0.531727544,0.503074916,0.186451733,0.154165114,0.09928252,0.091641819,0.831764816,0.799291837,0.906867313,0.971813269,88.9549347,220.6396955,2.323332236,2.300912848,0.505020034,0.913925643,0.888149925,0.508375489,0.497008136,0.454729239,0.382632512,50.20823588,63.59462455,55.89333116,978.1753326,4.368446494,2.089323577,6.327663246,5.850363433,0.000253694,-4.368446494,1.48191694,0.061178734,-5060.919612,-5060.767736,0.73216,0.000509395,5.36077484,1.1283,1.10976,-4.841065474,-0.35039,1.15802,1.18478,-0.5266,0.367223,0.425116,-6.655904783,-2.515964662,4.139940122,2.069970061,0.483098775,4.585934722,5.079976198,1.15802,1.18478,0.888149925,0.913925643,2.300912848,2.323332236,0.022613582893655,0.476728476,0.531727544,0.40228356494928486,0.091641819,0.971813269,17.789466040879308,0.1922306378023032,1.10976,1.1283,1.5525564964115541,0.9999168294527789,0.5091194095138387,3.8508891470727162,0.1743499513798793,0.12058987120305681
L182,1.387835534,1.390997224,0.509837944,-2.085052472,0.55611722,0.52765095,0.529095229,0.613119642,0.151276556,0.162597838,0.249254566,0.146244875,0.960957883,0.892704063,0.976984719,0.911945583,93.99410266,221.4389288,2.337233133,2.303336649,0.556670471,0.924058889,0.892966129,0.556576252,0.537449544,0.4906447,0.419650126,55.32279767,64.9278343,68.06613071,966.5445105,3.128419485,1.074003601,5.187651287,3.668533979,0.198463207,-3.128419485,0.540114494,0.068332921,-4178.839766,-4178.689979,0.9424,0.000502388,6.662337038,1.12582,1.09934,-5.357237018,-0.32652,1.15645,1.17412,-0.644703,0.360497,0.339767,-6.412907115,-2.135821613,4.277085502,2.138542751,0.467608141,4.274364364,4.271644956,1.15645,1.17412,0.892966129,0.924058889,2.303336649,2.337233133,0.03995505586822771,0.52765095,0.613119642,0.40740332585773076,0.146244875,0.976984719,10.19654001239173,0.27716215615645157,1.09934,1.12582,1.6405065688745601,0.9987856124349828,0.465173101948937,3.864838399649296,0.1690893175460766,0.1251692111927321
L183,1.392285438,1.394946411,11.06954629,3.340606022,0.505567462,0.540486396,0.49613306,0.489959933,0.113073053,0.130683936,0.133339545,0.170751025,0.898061871,0.950288856,0.846580321,0.821515095,98.04119024,222.5643389,2.372384321,2.368748341,0.508211424,0.867435007,0.871616428,0.512421637,0.496842578,0.430013833,0.343924873,47.38688342,52.65131105,49.28386151,778.303999,3.385954905,0.664153101,5.09587628,3.912857686,0.277026502,-3.385954905,0.526902781,0.07646011,-2300.677239,-2300.568523,0.713108,0.000364635,3.86258598,1.1521,1.1519,-3.983523069,-0.28364,1.06624,1.05435,-0.436417,0.272318,0.312644,-6.523929566,-2.240313331,4.283616235,2.141808117,0.466895233,4.382121448,4.482891869,1.05435,1.06624,0.867435007,0.871616428,2.368748341,2.372384321,0.022565061911535574,0.489959933,0.540486396,0.39877277210874895,0.113073053,0.950288856,17.672132860618955,0.230780203409,1.1519,1.1521,1.7111415722621297,0.9950838802858317,0.430057513047331,3.8844805113294947,0.16179115543911277,0.13174088271871714
L184,1.381079859,1.411701659,-23.86737878,7.0986299,0.484672009,0.445723071,0.357948192,0.45872158,0.082650019,0.191856131,0.068673127,0.06317555,0.886693999,0.699590011,0.848770034,0.652720835,81.43261232,229.3771311,2.25940002,2.193953291,0.437069046,0.880480106,0.756097419,0.431797374,0.405222163,0.335534491,0.242793018,41.60932989,59.70324406,42.24166933,629.792704,3.464517764,1.064615036,4.677040949,3.838151194,0.542592481,-3.464517764,0.37363343,0.08313879,-1699.915586,-1699.825587,0.506827,0.000301858,8.914757687,1.28889,1.15532,-2.46406304,-0.1338,-0.48174,1.20038,-0.22184,-0.326366,0.389628,-6.497806636,-2.238680648,4.259125988,2.129562994,0.46957991,4.368243642,4.480156861,-0.48174,1.20038,0.756097419,0.880480106,2.193953291,2.25940002,0.054983358603874904,0.357948192,0.484672009,0.36807154569494166,0.06317555,0.886693999,6.69423540214588,0.17649355803981823,1.15532,1.28889,1.4212672034840983,0.9944206676244705,0.5744862633360869,4.003386166473683,0.12049425079918208,0.17446139042576553
L185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3708.124792,-3707.950307,1.109745,0.000585226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L186,1.397443712,1.405881841,6.520910476,10.43204763,0.594087775,0.645685799,0.54248975,0.549268543,0.27963101,0.339032799,0.224934775,0.210957883,0.90854454,0.9523388,0.873602311,0.874021618,111.3061383,293.1598844,2.550798928,2.421971095,0.582754845,0.931315225,0.921659523,0.622606449,0.66683091,0.631679441,0.534819512,62.65027108,69.58659056,68.45958554,1025.86623,3.733977188,2.161188341,6.070837357,4.958990706,0.000176161,-3.733977188,1.225013518,0.077993236,-3635.635119,-3635.477431,1.104033,0.000528888,8.423490502,1.22823,1.27551,-7.182842504,-0.28481,0.95119,0.94887,-0.505743,0.311457,0.319415,-6.162018145,-2.446031402,3.715986742,1.857993371,0.538215053,4.304024773,4.985117153,0.94887,0.95119,0.921659523,0.931315225,2.421971095,2.550798928,0.04771891627016813,0.54248975,0.645685799,0.34428234963074844,0.210957883,0.9523388,7.214798166864057,0.38886980445252656,1.22823,1.27551,1.942658591015164,0.9658261529233083,0.31832447811366943,5.1166052175459615,0.040294533949360944,0.6966491405604529
L187,1.389345384,1.389458657,7.747232275,7.858689764,0.513371226,0.527045285,0.514396198,0.524948751,0.179276929,0.086936265,0.084467015,0.179649646,0.847465524,0.967154305,0.965430488,0.849142751,91.33060362,222.8883089,2.322867902,2.32438351,0.520080134,0.899954575,0.900863073,0.52177084,0.50449568,0.454870969,0.377491276,55.33038945,58.58317591,58.53424426,893.463589,3.325028835,0.344863384,5.2552315,3.922837026,0.188576691,-3.325028835,0.597808191,0.077322722,-2982.546589,-2982.413881,0.809835,0.000445105,7.411355971,1.12058,1.12034,-4.992879949,-0.29025,1.07899,1.07866,-0.555224,0.403876,0.40631,-6.352225726,-2.281402523,4.070823203,2.035411602,0.49130112,4.316814124,4.577669737,1.07866,1.07899,0.899954575,0.900863073,2.322867902,2.32438351,0.007058214917305157,0.513371226,0.527045285,0.41800335572625025,0.084467015,0.967154305,59.22224820632763,0.16453398773074207,1.12034,1.12058,1.594019741002852,0.9998651743178887,0.4883893366190064,3.8901348545071808,0.15971430963121946,0.13365910830178623
L188,1.388527167,1.389681879,14.39324995,2.711014214,0.519218226,0.501281215,0.505474283,0.572493477,0.185706299,0.174944092,0.172335073,0.084793142,0.852730153,0.827618338,0.972651882,0.926155423,89.80880134,246.1637715,2.295251609,2.356357305,0.524535268,0.917419866,0.904776603,0.539123115,0.547964429,0.52152592,0.463736672,54.29114792,68.91382844,84.18033226,1032.293511,2.936257861,1.392405521,4.799106897,3.286073744,0.396708986,-2.936257861,0.349815883,0.070808111,-4577.969139,-4577.796071,1.368976,0.000580473,4.543158522,1.1527,1.10369,-7.089282382,-0.41847,1.25081,1.20153,-0.552435,0.309824,0.382526,-6.400117764,-2.140447548,4.259670216,2.129835108,0.469519916,4.270282656,4.280921536,1.20153,1.25081,0.904776603,0.917419866,2.295251609,2.356357305,0.03282431154994378,0.501281215,0.572493477,0.39930575478545594,0.084793142,0.972651882,12.164939215187891,0.16915284168388398,1.10369,1.1527,1.5674592806524954,0.9999972160333443,0.5016685199744577,4.296368311801981,0.042647839698233214,0.29793812465656216
L189,1.388692978,1.395799825,-2.884793329,-21.45405501,0.543444838,0.509970183,0.562779538,0.472838241,0.115682072,0.117732016,0.17014536,0.23453224,0.971207603,0.902208349,0.775531122,0.891026836,94.24541163,221.7805887,2.359283029,2.3210556,0.5222582,0.897025252,0.906482948,0.523982062,0.502847987,0.440403193,0.341682654,49.04128813,55.28044423,70.27372139,748.9241436,3.32728974,0.649596207,5.046667415,3.824890681,0.296933526,-3.32728974,0.497600941,0.078794966,-2223.426852,-2223.319489,0.675339,0.000360097,6.867408293,1.12706,1.15056,-3.831204898,-0.28391,1.0812,1.06887,-0.572628,0.324565,0.383869,-6.531548754,-2.212829832,4.318718921,2.159359461,0.463100294,4.372189293,4.426321685,1.06887,1.0812,0.897025252,0.906482948,2.3210556,2.359283029,0.039514470650666954,0.472838241,0.562779538,0.3931140190193387,0.115682072,0.971207603,9.948609017053943,0.24465464501209833,1.12706,1.15056,1.644892737840856,0.9986280583349856,0.46298568599741113,3.8708014898263308,0.1668600643148026,0.12714911391863026
L190,1.392566968,1.417756736,46.70601363,31.93814878,0.541674432,0.542606224,0.496063176,0.734182818,0.263557585,0.218319046,0.526369735,0.225819978,0.819791278,0.866893403,0.9419959,0.766306373,110.8561318,251.7664058,2.376194433,2.787500807,0.578631662,0.913087029,0.915864937,0.60293821,0.614755132,0.566995102,0.478788219,66.59077939,68.76038571,64.15848157,949.3346844,4.00196096,1.745988171,5.994173084,5.163744956,0.013610913,-4.00196096,1.161783996,0.067137807,-3377.751761,-3377.595842,1.133412,0.000522955,6.342697174,1.29293,1.20785,-6.905925163,-0.12251,0.93612,0.96916,-0.547748,0.25682,0.291256,-6.085282039,-2.489569618,3.595712421,1.79785621,0.556218008,4.287425828,5.112205339,0.93612,0.96916,0.913087029,0.915864937,2.376194433,2.787500807,0.10595185391744885,0.496063176,0.734182818,0.3081772233510886,0.218319046,0.9419959,2.9086534303703764,0.44010331055091256,1.20785,1.29293,1.934804495934788,0.9672386674851796,0.32198868685762205,4.394152727122148,0.025105621450905613,0.34355406933234267
L191,1.401020216,1.392283708,2.46066302,-15.85810043,0.587821469,0.532216735,0.470438874,0.47810287,0.226472233,0.1546776,0.191576593,0.178484905,0.949170704,0.90975587,0.764629146,0.762392844,102.6473544,236.9191925,2.430747906,2.410091274,0.517226519,0.900012812,0.889011834,0.528292005,0.526617341,0.487316885,0.409343459,46.34274309,57.09776949,57.30029266,874.0151018,3.285831516,1.149193478,5.150298501,3.826200911,0.236070894,-3.285831516,0.540369395,0.069888725,-2869.388198,-2869.260526,0.801673,0.000428214,6.042100249,1.16522,1.17296,-4.871632543,-0.25405,1.07169,1.07031,-0.307633,0.471606,0.475398,-6.4578059,-2.205754872,4.252051028,2.126025514,0.470361241,4.331780386,4.413004734,1.07031,1.07169,0.889011834,0.900012812,2.410091274,2.430747906,0.05455294244151664,0.470438874,0.587821469,0.35831812138437064,0.1546776,0.949170704,6.568263879964032,0.32879425691338593,1.16522,1.17296,1.7915343027414885,0.9878680676957731,0.39052512378270265,4.135019970291256,0.08104920067133753,0.22708934109882262
L192,1.401450912,1.390583483,11.20934617,-1.198980958,0.508223071,0.459676668,0.56888278,0.649063548,0.179836004,0.146105106,0.396617592,0.200195676,0.836610138,0.77324823,0.901509504,0.937569884,99.32368497,284.1801934,2.434091638,2.380043235,0.546379985,0.919557165,0.887509318,0.577171653,0.60083449,0.560518618,0.471801831,54.42249453,63.03251984,53.98172406,1144.87644,3.271062422,1.282919583,5.372689736,3.927994038,0.130241879,-3.271062422,0.656931616,0.081375847,-3751.765713,-3751.59275,1.117207,0.000580121,7.761646326,1.21802,1.23454,-6.550485252,-0.28023,1.00359,0.99489,-0.404521,0.293068,0.227491,-6.610189656,-2.216639426,4.39355023,2.196775115,0.455212731,4.413414541,4.433368664,0.99489,1.00359,0.887509318,0.919557165,2.380043235,2.434091638,0.0816979774704528,0.459676668,0.649063548,0.3488135032580062,0.146105106,0.937569884,4.269548819420399,0.31784320625992707,1.21802,1.23454,1.7335253279401053,0.9933944140938565,0.4189941227997621,4.959880043784259,0.015234953813735519,0.622486121646613
